Probability,Solvable,Runtime,Path Length,Number of Cells Processed,Number of Bumps,Number of Planning Steps,Number of Cells Determined
0.0,true,2.277460908,408.0,11377,101,117,810
0.0,true,0.983252029,316.0,10587,88,96,682
0.0,true,1.639706748,344.0,11156,95,108,776
0.0,true,2.021455645,378.0,11895,107,125,798
0.0,true,1.38919797,366.0,9089,83,103,771
0.0,true,1.860690412,404.0,12936,124,143,891
0.0,true,1.823466848,364.0,13327,96,116,795
0.0,true,2.907560981,490.0,14991,118,146,994
0.0,true,1.288301349,362.0,14342,104,116,778
0.0,true,2.283590447,394.0,9649,104,123,817
0.0,true,1.21647863,300.0,7123,65,72,665
0.0,true,2.198646986,464.0,11685,116,133,922
0.0,true,4.223555818,474.0,13725,126,147,1024
0.0,true,2.670618713,354.0,10265,90,107,759
0.0,true,1.747529843,488.0,16390,128,148,976
0.0,true,1.954402332,366.0,9548,78,93,757
0.0,true,1.834759838,310.0,10783,104,109,728
0.0,true,1.967115465,284.0,8676,75,83,617
0.0,true,1.207155222,366.0,12990,121,131,823
0.0,true,1.153334025,350.0,11374,90,103,744
0.0,true,1.794343886,382.0,10900,97,112,783
0.0,true,0.847364932,280.0,7645,71,77,654
0.0,true,2.651131359,424.0,13515,115,132,848
0.0,true,1.655947291,394.0,13510,114,126,851
0.0,true,2.553815129,504.0,16886,147,174,1116
0.0,true,1.666130974,382.0,10642,97,120,818
0.0,true,2.28385893,384.0,10429,99,116,835
0.0,true,1.746128222,392.0,10558,105,117,783
0.0,true,3.011286875,404.0,13619,111,123,788
0.0,true,2.249944535,338.0,11618,94,105,722
0.0,true,2.351405492,344.0,10885,96,108,739
0.0,true,3.145272916,386.0,10870,108,123,811
0.0,true,1.951583862,496.0,13296,104,129,940
0.0,true,4.138844171,438.0,13272,118,143,917
0.0,true,1.757602739,376.0,12000,91,109,808
0.0,true,0.998683303,288.0,10788,92,104,680
0.0,true,2.206105405,366.0,12159,111,132,810
0.0,true,1.467480796,388.0,10821,95,112,767
0.0,true,1.377116388,332.0,11918,102,114,748
0.0,true,3.367055651,366.0,9111,99,110,787
0.0,true,2.578678432,352.0,12630,104,115,729
0.0,true,1.815100308,456.0,13567,135,154,967
0.0,true,1.521894649,330.0,11232,107,118,747
0.0,true,2.367789354,404.0,15126,120,137,863
0.0,true,1.978924413,358.0,8939,75,91,724
0.0,true,1.96231785,404.0,11960,102,121,805
0.0,true,1.350477522,362.0,9456,98,111,817
0.0,true,0.59673672,300.0,7968,66,80,689
0.0,true,0.560457455,386.0,9518,76,95,807
0.0,true,0.557680896,274.0,8349,78,82,616
0.0,true,0.453333087,296.0,9785,75,91,665
0.0,true,1.269342885,400.0,12437,110,127,771
0.0,true,0.435648673,304.0,8232,66,79,682
0.0,true,1.19974841,420.0,11713,117,134,906
0.0,true,0.88614464,368.0,12166,105,124,807
0.0,true,0.875664582,272.0,6435,60,68,589
0.0,true,1.359937982,542.0,23397,140,174,1160
0.0,true,1.049480119,448.0,14975,126,149,934
0.0,true,1.475134934,412.0,12366,130,146,889
0.0,true,0.822748124,286.0,8774,81,95,640
0.0,true,0.696214449,356.0,9626,87,106,759
0.0,true,0.877462566,578.0,16450,153,182,1176
0.0,true,0.977067562,334.0,12138,106,118,691
0.0,true,0.852052125,368.0,9215,92,106,808
0.0,true,0.730771523,298.0,7777,72,87,673
0.0,true,0.49854049,306.0,8898,78,87,684
0.0,true,0.6901238,300.0,10183,97,104,688
0.0,true,0.588991766,346.0,12473,97,118,753
0.0,true,0.95947145,432.0,13953,119,136,905
0.0,true,1.495611681,390.0,12414,115,134,727
0.0,true,0.805049044,344.0,8610,86,97,724
0.0,true,1.002000941,538.0,17622,166,186,1109
0.0,true,0.950819657,340.0,8739,76,92,703
0.0,true,0.932036465,356.0,9948,85,103,764
0.0,true,0.984854899,376.0,10244,108,121,806
0.0,true,0.683353557,422.0,13831,110,129,846
0.0,true,0.842112361,392.0,9493,88,104,841
0.0,true,0.713986669,346.0,9544,95,116,785
0.0,true,1.687951713,438.0,11144,108,132,882
0.0,true,0.819097749,438.0,11136,102,124,870
0.0,true,0.848901353,340.0,11827,99,120,756
0.0,true,0.968589199,292.0,9932,85,94,636
0.0,true,1.339796696,412.0,12542,101,119,862
0.0,true,0.697203103,358.0,10134,95,110,800
0.0,true,0.8649415,376.0,10730,99,114,815
0.0,true,1.013938868,336.0,10495,90,102,720
0.0,true,0.645044322,420.0,12664,110,136,904
0.0,true,1.152769109,334.0,9305,85,102,715
0.0,true,1.244679804,332.0,9641,84,96,690
0.0,true,0.643448098,284.0,7477,59,73,644
0.0,true,1.494926468,704.0,25729,199,230,1428
0.0,true,0.852800035,318.0,9262,82,95,686
0.0,true,0.644996983,416.0,13093,109,132,886
0.0,true,0.888160034,356.0,9675,100,115,800
0.0,true,0.961693564,416.0,11719,107,132,842
0.0,true,0.915741853,446.0,18763,141,156,930
0.0,true,0.998717304,356.0,9654,95,108,772
0.0,true,0.966565899,410.0,9554,82,106,826
0.0,true,0.620799159,368.0,9886,99,114,823
0.0,true,0.454087237,368.0,11042,102,115,768
0.0,true,1.147162261,390.0,9533,102,112,800
0.0,true,0.85968472,380.0,12006,116,132,803
0.0,true,1.108540403,362.0,7901,90,102,747
0.0,true,1.635663786,606.0,21675,163,193,1167
0.0,true,0.519487613,312.0,9338,85,93,685
0.0,true,1.164982018,368.0,11509,111,126,776
0.0,true,0.661565674,320.0,11334,97,113,719
0.0,true,0.657122817,386.0,11885,100,115,806
0.0,true,0.517938542,380.0,11927,86,109,811
0.0,true,1.408415825,354.0,9702,99,109,724
0.0,true,0.956341245,386.0,11113,115,131,818
0.0,true,1.018327243,456.0,12073,111,136,935
0.0,true,0.986702133,448.0,14633,121,147,900
0.0,true,1.111017515,382.0,11694,104,125,844
0.0,true,1.07002078,484.0,15680,147,164,1007
0.0,true,0.480927423,314.0,11755,103,110,711
0.0,true,0.82904772,370.0,11093,94,111,749
0.0,true,0.671999239,388.0,8624,84,103,801
0.0,true,0.538832169,286.0,8614,78,88,670
0.0,true,0.680628629,344.0,9230,78,94,727
0.0,true,0.564872401,322.0,11351,92,107,724
0.0,true,0.767911893,334.0,10751,84,98,699
0.0,true,0.456275895,318.0,12040,89,108,743
0.0,true,0.829730054,378.0,11957,112,130,861
0.0,true,0.501376841,354.0,14500,113,127,794
0.0,true,0.58408259,330.0,10571,86,101,719
0.0,true,0.812334356,318.0,7652,78,89,689
0.0,true,0.681883047,320.0,8286,79,92,695
0.0,true,1.418736932,386.0,9991,87,104,789
0.0,true,0.934455698,370.0,10202,87,104,783
0.0,true,0.809873926,392.0,7815,72,95,828
0.0,true,1.063364413,402.0,10039,96,119,850
0.0,true,0.599159285,384.0,14541,99,120,821
0.0,true,1.104081756,400.0,13626,110,127,805
0.0,true,0.454927064,334.0,9403,72,87,713
0.0,true,1.335473454,452.0,14215,117,140,958
0.0,true,1.327661545,432.0,11845,108,130,887
0.0,true,0.937778077,370.0,9873,84,101,776
0.0,true,0.828222112,400.0,13670,112,130,874
0.0,true,1.05841292,410.0,10785,100,120,865
0.0,true,0.333869072,356.0,11874,102,117,823
0.0,true,1.57014222,468.0,11937,114,133,886
0.0,true,0.610911325,296.0,6595,76,83,667
0.0,true,0.70275595,318.0,7280,70,80,660
0.0,true,0.932178592,388.0,12592,108,127,796
0.0,true,1.35915344,418.0,9827,110,127,839
0.0,true,0.770448458,408.0,9198,96,114,868
0.0,true,0.900666007,442.0,12439,112,129,894
0.0,true,0.477062356,338.0,9509,87,102,737
0.0,true,1.179067294,388.0,7623,90,98,737
0.0,true,0.868604902,374.0,11570,109,124,771
0.0,true,0.721079189,360.0,11987,93,111,765
0.0,true,0.695295918,378.0,11143,105,119,802
0.0,true,1.655243568,464.0,14869,118,138,906
0.0,true,0.945104417,304.0,8182,74,83,624
0.0,true,1.176004357,456.0,13307,113,133,899
0.0,true,0.613381746,308.0,7225,53,64,634
0.0,true,0.672850484,338.0,10437,83,93,725
0.0,true,0.761593636,344.0,11167,81,98,708
0.0,true,1.279056567,440.0,14119,119,141,907
0.0,true,0.777860002,422.0,10183,97,119,912
0.0,true,0.74148505,410.0,13499,114,130,861
0.0,true,1.40071011,468.0,11527,107,130,939
0.0,true,1.016852473,432.0,15691,125,153,924
0.0,true,1.137097419,404.0,9356,88,114,836
0.0,true,1.421833004,376.0,9314,84,104,729
0.0,true,0.658204107,306.0,8420,78,93,681
0.0,true,0.676316555,366.0,12764,103,116,766
0.0,true,0.678445387,418.0,11796,101,117,873
0.0,true,1.436312866,426.0,11179,115,129,891
0.0,true,0.771491048,280.0,7768,74,79,585
0.0,true,0.98204045,364.0,11046,93,108,738
0.0,true,0.599728675,356.0,13154,95,112,741
0.0,true,0.810761144,380.0,10117,71,91,778
0.0,true,0.735426309,352.0,9532,81,93,739
0.0,true,0.772400443,350.0,10720,99,117,737
0.0,true,0.537694469,318.0,10083,98,108,710
0.0,true,0.803240833,346.0,11624,108,118,752
0.0,true,0.966521403,464.0,12995,110,138,957
0.0,true,0.382453898,264.0,9494,74,81,608
0.0,true,1.033432272,286.0,5879,63,70,627
0.0,true,0.963334457,366.0,10609,95,107,777
0.0,true,0.444185908,322.0,8082,75,92,708
0.0,true,1.090850365,312.0,7480,81,88,670
0.0,true,0.846711906,410.0,11598,98,120,863
0.0,true,0.586701623,364.0,9164,81,101,761
0.0,true,0.671851637,296.0,8707,75,85,649
0.0,true,0.78902028,300.0,7406,66,76,652
0.0,true,0.78371261,348.0,11189,101,112,739
0.0,true,0.854918979,340.0,10066,84,101,725
0.0,true,0.586348229,320.0,7718,76,83,704
0.0,true,1.003115218,438.0,14863,131,152,913
0.0,true,0.892219744,390.0,10549,110,128,860
0.0,true,0.783384512,304.0,12166,93,110,711
0.0,true,0.283669054,432.0,13640,123,142,921
0.0,true,1.077224673,430.0,9909,90,118,864
0.0,true,0.555619353,466.0,19122,156,174,971
0.0,true,0.569152395,398.0,10857,90,115,827
0.0,true,0.831343593,384.0,8957,81,97,797
0.0,true,0.557749088,310.0,8959,85,99,677
0.0,true,1.017360335,498.0,16397,126,149,918
0.0,true,1.085271878,350.0,9557,86,102,740
0.0,true,1.192775441,392.0,9811,78,101,789
0.0,true,0.661841526,336.0,8558,79,94,724
0.0,true,1.039073877,382.0,14109,115,138,827
0.0,true,0.824108518,444.0,12783,97,122,867
0.0,true,0.454494052,354.0,12135,109,124,791
0.0,true,0.820383323,298.0,8737,73,85,656
0.0,true,0.597508108,386.0,10342,81,101,787
0.0,true,0.577041304,298.0,8635,77,83,637
0.0,true,0.878829462,398.0,9680,81,102,790
0.0,true,0.728921116,430.0,12298,117,142,898
0.0,true,0.735664178,312.0,9890,85,96,664
0.0,true,0.472301798,308.0,11380,76,92,696
0.0,true,0.706215588,352.0,8425,79,99,739
0.0,true,1.077889089,362.0,9550,93,112,755
0.0,true,0.720995896,316.0,8383,84,95,710
0.0,true,0.573952137,320.0,9403,80,90,696
0.0,true,0.909838166,372.0,8838,86,105,781
0.0,true,0.722915968,326.0,9149,76,87,701
0.0,true,0.67798511,360.0,9144,84,101,741
0.0,true,0.757051736,312.0,6962,63,73,609
0.0,true,0.976067768,342.0,10420,95,109,693
0.0,true,0.651007653,286.0,9218,75,91,637
0.0,true,0.711828436,368.0,12623,110,125,791
0.0,true,0.695015213,410.0,11430,88,112,823
0.0,true,0.622559531,378.0,11708,106,119,777
0.0,true,0.675736093,344.0,10353,84,101,762
0.0,true,0.620492595,332.0,8285,83,94,722
0.0,true,0.92739724,392.0,11794,116,136,856
0.0,true,0.541201749,338.0,9910,90,103,752
0.0,true,0.342241018,354.0,8279,84,100,783
0.0,true,0.731131908,384.0,10462,99,112,803
0.0,true,0.655374119,400.0,9506,87,104,823
0.0,true,1.187004543,408.0,9071,89,107,790
0.0,true,0.479572275,374.0,12557,102,116,815
0.0,true,0.253868702,308.0,11382,95,108,731
0.0,true,0.678884903,492.0,16603,125,154,1036
0.0,true,1.638060089,542.0,17006,150,169,1088
0.0,true,0.95941543,338.0,9343,75,99,687
0.0,true,0.880167757,364.0,10894,97,109,731
0.0,true,0.780504474,322.0,10090,93,100,726
0.0,true,1.083267663,384.0,13274,112,121,799
0.0,true,0.676174651,350.0,8545,71,87,741
0.0,true,0.432755982,326.0,11301,103,116,772
0.0,true,0.605275385,292.0,8134,73,85,663
0.0,true,0.722854261,306.0,7796,63,76,636
0.0,true,0.88554405,390.0,10902,97,116,812
0.0,true,1.046375653,372.0,9702,97,109,768
0.0,true,0.436022303,324.0,9305,78,95,708
0.0,true,1.367451407,392.0,9823,90,106,819
0.0,true,1.550416989,414.0,16500,113,130,856
0.0,true,1.037130271,376.0,10169,109,120,848
0.0,true,2.430709693,434.0,9190,106,125,867
0.0,true,1.509681098,420.0,10594,124,134,848
0.0,true,0.724046497,338.0,10921,90,103,755
0.0,true,1.567982262,450.0,14649,138,158,1032
0.0,true,1.03314285,442.0,12890,119,131,864
0.0,true,0.714652346,314.0,9253,69,85,685
0.0,true,0.879445388,356.0,10953,103,117,795
0.0,true,1.064331287,384.0,12459,115,132,860
0.0,true,1.584023266,434.0,11887,102,121,836
0.0,true,1.301057482,390.0,9742,108,124,841
0.0,true,1.417796698,346.0,8450,95,107,765
0.0,true,1.09543892,340.0,9326,87,100,726
0.0,true,1.106362837,352.0,12253,110,121,763
0.0,true,0.950842387,470.0,12753,116,141,929
0.0,true,1.170129391,384.0,10405,94,116,814
0.0,true,1.803659885,400.0,9663,99,118,823
0.0,true,1.251082418,458.0,10398,96,121,893
0.0,true,1.11609938,408.0,12945,103,123,837
0.0,true,0.551158339,294.0,10830,83,98,667
0.0,true,0.784651463,414.0,13942,115,136,864
0.0,true,0.982959126,420.0,13236,107,127,878
0.0,true,1.310487193,432.0,13108,108,127,847
0.0,true,1.101149559,414.0,14742,121,140,896
0.0,true,0.658256842,312.0,8644,79,98,702
0.0,true,1.286269758,356.0,9386,84,96,785
0.0,true,1.12302771,478.0,15223,127,150,1013
0.0,true,1.331572489,310.0,8930,84,107,713
0.0,true,1.301549095,352.0,10230,91,108,735
0.0,true,2.401167994,584.0,15963,141,171,1123
0.0,true,0.997262716,300.0,9839,85,95,659
0.0,true,1.761895515,566.0,20671,151,182,1123
0.0,true,2.002613763,460.0,14178,112,128,869
0.0,true,1.262638786,302.0,9954,99,110,690
0.0,true,1.880775474,428.0,13397,111,132,874
0.0,true,1.264436181,364.0,12321,92,105,776
0.0,true,0.925178403,298.0,8274,75,88,676
0.0,true,0.749473743,302.0,9246,87,100,689
0.0,true,1.224103061,354.0,11773,101,110,748
0.0,true,1.140745642,344.0,10559,97,109,756
0.0,true,1.084335846,362.0,11317,89,118,788
0.0,true,2.688089277,606.0,21317,166,200,1189
0.0,true,1.288451196,410.0,14776,113,136,858
0.0,true,2.222269111,558.0,17629,148,182,1104
0.0,true,0.957501229,336.0,8685,81,94,717
0.0,true,1.162512812,402.0,11291,100,117,857
0.0,true,1.371765913,432.0,16433,131,150,894
0.0,true,1.068381729,326.0,10070,89,102,739
0.0,true,1.94547543,320.0,10755,103,115,729
0.0,true,1.837794071,480.0,17706,135,163,976
0.0,true,2.548972767,524.0,18028,152,179,1094
0.0,true,1.609330662,524.0,13039,126,152,1030
0.0,true,1.310710913,410.0,13074,109,125,848
0.0,true,1.203372834,432.0,9949,105,121,845
0.0,true,0.920043242,350.0,10579,88,103,754
0.0,true,1.531568304,380.0,8440,81,98,773
0.0,true,2.279951819,504.0,13338,117,144,992
0.0,true,0.966999103,398.0,13133,103,121,812
0.0,true,1.618773178,324.0,8539,74,86,657
0.0,true,2.080651216,590.0,20329,165,193,1184
0.0,true,1.250059502,376.0,9791,94,108,795
0.0,true,1.565572667,376.0,7702,73,93,759
0.0,true,1.148770511,524.0,16743,122,148,999
0.0,true,2.324182526,398.0,11787,111,129,859
0.0,true,0.677610209,426.0,16332,130,152,912
0.0,true,1.388024788,336.0,10541,84,97,682
0.0,true,1.446274556,336.0,8924,82,97,722
0.0,true,2.122242297,448.0,11897,116,136,905
0.0,true,0.98745004,360.0,9216,79,95,745
0.0,true,1.066163033,378.0,13080,113,128,825
0.0,true,1.385989275,340.0,9263,96,105,714
0.0,true,1.480489831,420.0,12436,102,123,880
0.0,true,0.866488734,356.0,14516,102,119,747
0.0,true,1.426747198,426.0,11392,109,128,904
0.0,true,0.833703414,278.0,9084,80,87,658
0.0,true,1.25630209,420.0,13968,130,142,884
0.0,true,1.65404824,364.0,10162,95,111,801
0.0,true,1.312901363,358.0,9790,89,108,783
0.0,true,0.928155199,350.0,11755,106,122,775
0.0,true,1.743000388,378.0,11186,92,111,780
0.0,true,1.074917868,348.0,10178,90,102,729
0.0,true,1.084932913,346.0,10030,97,116,758
0.0,true,0.900369583,346.0,12297,100,109,718
0.0,true,1.341341384,388.0,11281,106,120,799
0.0,true,1.275278805,388.0,10186,104,124,854
0.0,true,1.414967478,424.0,9507,93,108,858
0.0,true,1.595009471,454.0,15207,125,145,892
0.0,true,1.17488876,368.0,10495,100,108,735
0.0,true,1.207972321,346.0,10490,97,109,776
0.0,true,3.945221021,540.0,12680,133,160,1027
0.0,true,1.656988086,460.0,12943,92,120,912
0.0,true,1.599707719,380.0,7797,78,94,727
0.0,true,1.044093889,462.0,13171,112,135,929
0.0,true,1.056348522,492.0,13725,122,138,1009
0.0,true,1.808811891,450.0,15641,140,154,947
0.0,true,1.252522097,468.0,12187,112,131,961
0.0,true,1.098757994,360.0,10684,102,114,797
0.0,true,1.028881142,330.0,11278,98,105,720
0.0,true,1.442621703,384.0,9928,89,110,802
0.0,true,1.50565559,340.0,9484,83,102,726
0.0,true,1.585912093,380.0,10959,115,132,842
0.0,true,2.497822767,384.0,9875,99,118,804
0.0,true,0.888028423,272.0,6849,64,78,624
0.0,true,2.131873157,406.0,11382,108,123,769
0.0,true,1.989532162,370.0,13177,119,129,765
0.0,true,2.046992955,310.0,10810,88,96,662
0.0,true,0.978535129,364.0,11216,111,123,773
0.0,true,1.268991112,340.0,9621,91,105,751
0.0,true,0.883830212,388.0,11340,100,115,818
0.0,true,2.367599795,410.0,14356,129,145,809
0.0,true,1.914126622,384.0,9766,97,115,824
0.0,true,2.09928931,388.0,10204,100,118,774
0.0,true,2.046771962,456.0,12973,134,156,959
0.0,true,0.906898911,418.0,13573,109,123,839
0.0,true,0.669705307,266.0,7400,52,61,586
0.0,true,0.910980462,462.0,14707,143,168,982
0.0,true,0.849987208,394.0,10500,99,117,868
0.0,true,1.362332323,362.0,10566,90,106,715
0.0,true,1.983260733,376.0,12026,108,124,772
0.0,true,1.05445481,396.0,12517,97,122,806
0.0,true,0.407942915,308.0,10337,78,95,688
0.0,true,1.06920645,362.0,12628,120,137,788
0.0,true,0.996155025,344.0,8743,80,93,739
0.0,true,1.032133944,302.0,8767,85,93,645
0.0,true,0.550836928,464.0,14934,124,148,926
0.0,true,0.715946407,340.0,10107,97,110,748
0.0,true,0.384494841,300.0,7164,60,74,661
0.0,true,0.806857996,306.0,7479,67,80,646
0.0,true,0.986190356,526.0,21704,153,182,1048
0.0,true,0.877399946,360.0,12346,116,128,756
0.0,true,0.927709725,514.0,16507,128,162,1023
0.0,true,1.058037993,406.0,10729,107,127,852
0.0,true,0.689607334,276.0,6169,55,64,592
0.0,true,0.378049487,322.0,10219,92,99,736
0.0,true,0.726127628,458.0,11737,97,125,956
0.0,true,0.94673703,316.0,8708,74,86,672
0.0,true,0.775482015,338.0,8997,90,101,724
0.0,true,1.209011304,368.0,13834,108,118,753
0.0,true,1.007807623,384.0,10923,99,117,824
0.0,true,1.092824333,482.0,14510,134,161,1000
0.0,true,1.247650722,382.0,12130,98,114,807
0.0,true,0.938801261,340.0,9274,80,93,727
0.0,true,0.990865177,406.0,11416,109,127,862
0.0,true,0.760181023,338.0,9361,91,101,759
0.0,true,1.006026548,436.0,13375,126,143,935
0.0,true,1.037813993,446.0,14011,127,140,895
0.0,true,0.91276683,382.0,14819,113,143,838
0.0,true,0.922265982,450.0,13432,134,153,942
0.0,true,1.176983669,466.0,11820,92,120,839
0.0,true,0.265977937,284.0,9073,80,91,708
0.0,true,0.61042138,274.0,8560,75,88,645
0.0,true,1.022035662,364.0,7949,87,101,747
0.0,true,1.076293739,486.0,18218,162,180,1000
0.0,true,1.421242027,316.0,8032,81,94,665
0.0,true,0.826612236,450.0,13833,119,142,921
0.0,true,2.164447172,610.0,18028,146,186,1143
0.0,true,0.747663194,372.0,11507,95,108,791
0.0,true,0.586176458,364.0,9283,93,106,792
0.0,true,0.857652051,420.0,11117,117,139,864
0.0,true,0.936575846,348.0,9349,88,101,718
0.0,true,0.275982131,354.0,11334,96,113,803
0.0,true,0.817402823,346.0,10167,101,115,761
0.0,true,1.356812709,526.0,13648,115,140,932
0.0,true,0.549632632,328.0,9609,99,111,730
0.0,true,0.841633243,326.0,8533,88,104,721
0.0,true,0.493623899,296.0,9874,85,96,650
0.0,true,0.642211426,368.0,10709,102,115,784
0.0,true,0.400432872,276.0,8628,77,90,676
0.0,true,0.468317603,310.0,10916,81,93,690
0.0,true,0.678444612,422.0,14376,115,133,888
0.0,true,0.457320393,248.0,8496,76,83,602
0.0,true,1.531029193,486.0,17430,138,160,920
0.0,true,1.272449107,418.0,11132,101,108,802
0.0,true,0.478880775,500.0,18599,143,166,1131
0.0,true,0.623152846,334.0,9704,77,95,710
0.0,true,0.295838695,294.0,11382,93,104,685
0.0,true,0.90867422,384.0,9326,109,121,802
0.0,true,0.486278234,374.0,14230,110,125,812
0.0,true,0.570447024,414.0,12777,100,119,840
0.0,true,0.791782233,364.0,11999,106,120,793
0.0,true,0.542649197,332.0,9666,79,96,739
0.0,true,0.534342411,306.0,9382,88,97,694
0.0,true,0.604190539,354.0,11316,103,119,809
0.0,true,0.963428646,282.0,7082,65,76,572
0.0,true,0.570639829,434.0,13540,110,133,896
0.0,true,0.750755292,376.0,13322,99,116,826
0.0,true,1.117426546,372.0,9834,111,122,798
0.0,true,0.868980142,432.0,14053,125,147,909
0.0,true,0.588671297,350.0,11364,96,115,757
0.0,true,0.556137116,356.0,15058,103,123,812
0.0,true,1.103035436,480.0,14818,129,151,969
0.0,true,0.723520531,338.0,10863,90,107,743
0.0,true,1.119434168,346.0,12898,115,128,771
0.0,true,0.831373371,322.0,10174,79,94,666
0.0,true,1.193076624,412.0,11695,104,117,814
0.0,true,2.127148142,698.0,31501,208,253,1405
0.0,true,0.591835674,458.0,15200,133,148,963
0.0,true,0.568723829,312.0,7436,64,82,671
0.0,true,0.748234203,328.0,9076,97,109,722
0.0,true,0.791799993,336.0,9391,82,94,683
0.0,true,0.591300851,354.0,13864,106,119,780
0.0,true,0.531704777,318.0,11766,90,104,724
0.0,true,0.642606949,368.0,9945,86,105,785
0.0,true,1.06673107,402.0,9941,96,114,822
0.0,true,0.62257783,322.0,9289,83,99,704
0.0,true,0.753192663,320.0,8717,84,96,693
0.0,true,0.62486282,468.0,11668,117,138,967
0.0,true,1.074012309,530.0,16474,146,169,1073
0.0,true,0.789315235,336.0,9983,93,104,723
0.0,true,0.633168878,292.0,11768,92,102,643
0.0,true,0.512915353,400.0,10863,108,127,849
0.0,true,1.678581921,670.0,19733,162,200,1255
0.0,true,1.331651712,440.0,11029,106,132,849
0.0,true,0.973073077,394.0,10985,97,119,852
0.0,true,1.426844111,464.0,12368,117,143,940
0.0,true,1.092229511,380.0,12678,115,130,800
0.0,true,0.622795879,326.0,11018,88,103,717
0.0,true,1.104886213,366.0,6650,67,91,746
0.0,true,0.673204905,290.0,9705,85,102,687
0.0,true,0.41152891,434.0,13132,104,131,898
0.0,true,0.404051784,326.0,9034,79,92,717
0.0,true,0.435822506,372.0,15839,117,134,824
0.0,true,0.801226236,352.0,14762,102,116,773
0.0,true,0.790998995,312.0,6831,76,87,687
0.0,true,1.461613384,510.0,16881,146,166,1056
0.0,true,0.735563151,338.0,12157,90,113,732
0.0,true,1.013311122,354.0,9673,85,101,751
0.0,true,1.23124515,470.0,13141,113,137,957
0.0,true,2.377900267,584.0,18133,143,178,1211
0.0,true,1.198034043,348.0,9871,81,91,722
0.0,true,0.951016293,394.0,11431,117,133,837
0.0,true,1.247157507,390.0,10824,90,113,799
0.0,true,1.503479158,428.0,14553,117,135,862
0.0,true,1.654182396,382.0,9741,95,116,828
0.0,true,0.924685436,420.0,12697,106,121,855
0.0,true,1.816747714,314.0,9664,90,106,682
0.0,true,3.345302706,548.0,15171,121,152,1034
0.0,true,2.895915766,406.0,14123,107,126,816
0.0,true,1.880086213,358.0,11650,97,111,770
0.0,true,1.822792109,310.0,8104,70,84,646
0.0,true,1.11900262,344.0,10243,84,98,733
0.0,true,0.914444091,302.0,9165,79,90,667
0.0,true,0.863025166,314.0,9677,85,96,701
0.0,true,1.629971206,446.0,12431,114,133,925
0.0,true,2.751358739,484.0,14596,120,138,915
0.0,true,1.199021033,312.0,8183,82,96,703
0.0,true,2.151424691,358.0,9935,89,105,727
0.0,true,1.794256806,320.0,9146,84,101,724
0.0,true,1.471259546,272.0,8750,78,83,641
0.0,true,1.193292172,364.0,11829,101,117,825
0.0,true,2.706973806,440.0,10545,97,126,876
0.0,true,1.378394044,306.0,8967,85,94,657
0.0,true,1.527657536,358.0,10431,102,115,789
0.0,true,2.053365665,400.0,12442,117,130,824
0.0,true,1.368340845,398.0,11503,106,123,855
0.0,true,1.41139978,390.0,8922,93,110,823
0.0,true,1.645724852,444.0,12201,117,134,915
0.0,true,1.328511848,304.0,8650,68,76,625
0.0,true,1.769253556,364.0,8692,92,107,780
0.0,true,2.074596147,470.0,13225,120,147,942
0.0,true,1.7500869,390.0,11696,114,126,845
0.0,true,1.396872404,308.0,8727,69,80,671
0.0,true,1.205645687,336.0,9268,84,97,716
0.0,true,1.416334337,344.0,11484,89,104,752
0.0,true,0.882479668,322.0,11496,84,100,711
0.0,true,1.25642328,380.0,15853,119,139,839
0.0,true,3.145861392,574.0,21600,158,186,1108
0.0,true,1.27340597,400.0,14085,118,138,890
0.0,true,1.66247976,328.0,10319,99,107,694
0.0,true,1.587323015,438.0,13574,116,143,951
0.0,true,1.938401331,400.0,10802,88,106,751
0.0,true,0.587832785,348.0,11380,87,101,746
0.0,true,1.67698157,350.0,9779,92,101,711
0.0,true,2.065740048,358.0,11555,97,117,766
0.0,true,1.675688225,354.0,10272,80,101,736
0.0,true,1.273130082,344.0,9975,94,107,729
0.0,true,4.339253534,524.0,14495,130,162,1040
0.0,true,1.353791196,318.0,8914,85,94,699
0.0,true,1.76650186,294.0,9118,81,91,634
0.0,true,1.35193272,378.0,13169,114,126,820
0.0,true,0.853098097,394.0,12248,101,124,812
0.0,true,0.67045894,320.0,12495,111,118,737
0.0,true,1.201657494,344.0,10056,89,104,733
0.0,true,1.124384898,364.0,14052,113,132,794
0.0,true,1.57008281,348.0,10830,95,106,774
0.0,true,1.960394771,426.0,12223,120,138,876
0.0,true,1.494831113,524.0,17649,137,161,986
0.0,true,1.857074751,482.0,16772,146,167,992
0.0,true,1.127208958,312.0,8361,79,87,661
0.0,true,1.22188215,408.0,13161,100,120,849
0.0,true,0.867187368,366.0,16315,110,127,829
0.0,true,1.372774566,346.0,8916,89,99,737
0.0,true,0.824655174,392.0,14126,111,132,888
0.0,true,1.99578625,364.0,11947,114,126,785
0.0,true,0.720197912,338.0,9064,75,95,728
0.0,true,1.750472191,346.0,6830,72,88,677
0.0,true,0.930898319,504.0,16501,131,152,971
0.0,true,0.832791894,284.0,8837,75,87,643
0.0,true,1.281960504,326.0,9027,88,94,700
0.0,true,0.935194101,414.0,12413,98,112,844
0.0,true,1.484463787,352.0,10866,96,115,769
0.0,true,1.23695415,354.0,10668,88,103,714
0.0,true,1.285795527,320.0,7719,66,78,671
0.0,true,1.641648761,400.0,11170,99,115,829
